date,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure,snow_depth
20170404,8.0,0.0,56.0,15.4,11.8,8.7,0.0,102600.0,0.0
20170405,2.0,9.9,210.0,17.7,10.3,5.2,0.0,103100.0,0.0
20170406,1.0,12.0,235.0,17.9,11.8,5.9,0.0,103060.0,0.0
20170407,0.0,12.1,238.0,20.9,11.8,5.6,0.0,102720.0,0.0
20170408,0.0,12.0,239.0,25.4,12.8,4.8,0.0,102360.0,0.0
20170409,1.0,12.1,241.0,13.8,16.5,7.6,0.0,102020.0,0.0
20170410,5.0,5.7,166.0,16.7,11.1,8.4,0.0,102560.0,0.0
20170411,2.0,12.1,245.0,17.1,11.2,5.7,0.0,102710.0,0.0
20170412,5.0,5.1,161.0,15.4,11.4,5.8,0.0,101910.0,0.0
20170413,4.0,5.6,169.0,15.3,10.6,5.8,0.0,101840.0,0.0
20170414,8.0,0.8,89.0,15.7,10.8,6.4,0.0,101690.0,0.0
20170415,6.0,4.5,156.0,16.0,12.3,9.0,0.0,101840.0,0.0
20170416,6.0,3.9,147.0,12.5,10.9,5.8,0.6,102190.0,0.0
20170417,7.0,0.3,77.0,13.2,10.2,7.8,0.0,102300.0,0.0
20170418,2.0,10.5,238.0,14.5,8.9,4.6,0.0,103100.0,0.0
20170419,4.0,11.8,255.0,15.7,8.9,3.3,0.0,103650.0,0.0
20170420,7.0,3.5,145.0,15.7,10.8,5.9,0.4,103580.0,0.0
20170421,7.0,0.0,66.0,17.3,11.5,7.3,0.0,103170.0,0.0
20170422,4.0,5.4,177.0,16.8,12.9,8.6,0.0,102850.0,0.0
20170423,5.0,7.6,209.0,13.6,11.9,7.1,0.0,102590.0,0.0
20170424,6.0,2.0,122.0,11.8,9.2,4.8,0.2,101610.0,0.0
20170425,3.0,8.9,228.0,11.1,6.0,0.3,0.2,101420.0,0.0
20170426,4.0,5.0,175.0,11.1,6.7,2.2,1.4,101830.0,0.0
20170427,5.0,4.9,174.0,15.0,5.8,0.6,0.2,101910.0,0.0
20170428,8.0,1.4,112.0,16.7,11.2,7.3,0.0,101690.0,0.0
20170429,6.0,2.1,128.0,18.1,10.9,5.1,0.0,101450.0,0.0
20170430,6.0,1.5,116.0,14.3,13.4,8.7,1.4,100200.0,0.0
20170501,6.0,3.2,150.0,18.4,11.2,8.0,1.0,100480.0,0.0
20170502,4.0,5.3,186.0,12.3,12.7,6.9,0.2,101910.0,0.0
20170503,8.0,0.1,79.0,14.9,9.9,7.5,1.0,102230.0,0.0
20170504,8.0,0.3,87.0,16.9,12.1,9.2,0.0,102250.0,0.0
20170505,5.0,8.6,236.0,15.5,12.4,8.0,0.0,102070.0,0.0
20170506,7.0,1.4,118.0,18.7,12.4,9.4,0.0,101360.0,0.0
20170507,5.0,6.7,211.0,12.1,13.6,8.4,0.0,102090.0,0.0
20170508,7.0,0.0,74.0,14.9,9.8,7.5,0.0,102680.0,0.0
20170509,5.0,5.6,197.0,19.2,10.7,6.5,0.0,102230.0,0.0
20170510,1.0,13.1,299.0,22.5,12.1,5.0,0.0,100820.0,0.0
20170511,5.0,2.4,142.0,20.0,14.8,7.2,2.0,99650.0,0.0
20170512,6.0,4.0,173.0,19.6,16.2,12.4,0.6,99710.0,0.0
20170513,6.0,4.8,187.0,20.9,15.6,11.6,3.2,100780.0,0.0
20170514,4.0,8.1,238.0,20.9,16.4,11.8,0.4,101840.0,0.0
20170515,8.0,0.0,77.0,25.0,15.2,9.6,0.0,102440.0,0.0
20170516,7.0,4.4,182.0,17.7,19.2,13.5,14.8,102350.0,0.0
20170517,8.0,0.0,78.0,16.5,16.4,15.0,18.6,101670.0,0.0
20170518,7.0,3.9,175.0,16.2,13.1,9.6,9.8,101260.0,0.0
20170519,7.0,2.2,143.0,16.7,12.9,9.7,0.4,101210.0,0.0
20170520,5.0,6.6,220.0,20.7,11.7,6.7,0.4,101800.0,0.0
20170521,3.0,12.7,305.0,24.9,14.7,8.6,0.0,102320.0,0.0
20170522,3.0,9.7,266.0,21.3,18.0,11.1,0.0,101640.0,0.0
20170523,4.0,4.1,181.0,26.3,16.0,10.7,0.0,102110.0,0.0
20170524,1.0,11.1,286.0,27.0,19.4,12.6,0.0,102530.0,0.0
20170525,1.0,12.8,309.0,27.8,20.5,14.0,0.0,102350.0,0.0
20170526,0.0,14.3,,24.0,20.7,13.6,0.0,101760.0,0.0
20170527,3.0,7.5,237.0,23.9,19.8,15.6,0.0,101400.0,0.0
20170528,4.0,6.1,216.0,20.7,17.7,11.5,12.2,101760.0,0.0
20170529,8.0,0.0,81.0,20.8,17.2,13.8,0.2,101240.0,0.0
20170530,7.0,3.0,163.0,23.0,17.5,14.2,0.0,101560.0,0.0
20170531,4.0,2.8,160.0,25.5,17.9,12.7,0.0,102220.0,0.0
20170601,1.0,11.1,290.0,24.8,18.9,12.3,0.0,102070.0,0.0
20170602,5.0,4.2,188.0,21.5,19.4,13.9,6.8,101590.0,0.0
20170603,5.0,10.1,278.0,20.3,18.2,14.9,0.0,101460.0,0.0
20170604,4.0,6.6,228.0,18.7,14.8,9.4,0.0,101610.0,0.0
20170605,7.0,2.6,158.0,17.7,15.1,11.4,18.8,100700.0,0.0
20170606,6.0,3.0,167.0,20.9,13.8,9.9,2.6,99580.0,0.0
20170607,5.0,7.9,248.0,18.0,15.6,10.3,0.8,101110.0,0.0
20170608,8.0,0.0,80.0,21.2,15.6,13.1,1.0,101000.0,0.0
20170609,5.0,6.6,229.0,23.8,16.6,12.0,0.0,101130.0,0.0
20170610,4.0,10.1,280.0,23.9,18.8,13.7,0.0,101640.0,0.0
20170611,5.0,8.4,257.0,20.9,20.1,16.4,0.0,101410.0,0.0
20170612,5.0,3.2,172.0,24.8,16.6,12.3,0.0,101750.0,0.0
20170613,3.0,9.9,278.0,27.1,17.5,10.2,0.0,101960.0,0.0
20170614,1.0,13.2,,25.1,20.4,13.6,0.0,101670.0,0.0
20170615,2.0,12.4,,24.3,20.0,14.9,0.0,101490.0,0.0
20170616,2.0,9.9,278.0,30.1,17.9,11.4,0.0,102390.0,0.0
20170617,1.0,12.4,,31.7,22.4,14.6,0.0,102640.0,0.0
20170618,2.0,10.0,280.0,32.0,24.5,17.3,0.0,102330.0,0.0
20170619,1.0,10.0,280.0,31.4,25.5,19.0,0.0,101890.0,0.0
20170620,1.0,11.1,295.0,34.5,25.4,19.3,0.0,101760.0,0.0
20170621,1.0,12.5,,24.1,25.5,16.5,0.0,101430.0,0.0
20170622,5.0,1.6,138.0,24.9,21.1,18.2,0.0,101210.0,0.0
20170623,5.0,7.1,238.0,24.1,19.0,13.1,0.0,101600.0,0.0
20170624,7.0,0.6,110.0,24.2,20.6,17.1,0.0,101360.0,0.0
20170625,7.0,2.1,149.0,24.5,19.5,14.8,0.0,101250.0,0.0
20170626,5.0,10.1,281.0,21.2,18.6,12.7,0.0,101380.0,0.0
20170627,7.0,0.1,89.0,17.3,17.9,14.6,16.2,100670.0,0.0
20170628,8.0,0.0,81.0,18.7,15.9,14.6,0.0,99790.0,0.0
20170629,8.0,0.5,106.0,22.0,15.4,12.1,0.0,99650.0,0.0
20170630,7.0,7.0,236.0,23.3,18.0,14.0,0.2,100450.0,0.0
20170701,7.0,3.6,179.0,23.6,18.9,14.5,0.2,101570.0,0.0
20170702,3.0,12.6,41.0,25.1,19.0,14.4,0.0,102070.0,0.0
20170703,5.0,4.8,200.0,24.6,19.9,14.7,0.0,102050.0,0.0
20170704,3.0,9.1,265.0,29.5,19.0,13.4,0.0,101990.0,0.0
20170705,0.0,13.9,38.0,32.2,22.0,14.5,0.0,101820.0,0.0
20170706,5.0,10.3,281.0,30.1,25.4,18.5,0.0,101410.0,0.0
20170707,4.0,12.0,303.0,26.7,23.6,17.0,0.0,101590.0,0.0
20170708,6.0,7.6,242.0,28.4,22.2,17.7,0.0,101810.0,0.0
20170709,5.0,7.0,233.0,26.4,23.1,17.7,0.0,101270.0,0.0
20170710,3.0,10.4,280.0,19.6,21.1,15.9,0.0,100850.0,0.0
20170711,8.0,0.0,79.0,22.4,17.1,14.7,36.8,100920.0,0.0
20170712,6.0,5.3,205.0,23.2,18.3,14.2,0.0,101500.0,0.0
20170713,7.0,6.8,228.0,21.8,18.3,13.4,0.0,102160.0,0.0
20170714,6.0,4.3,187.0,22.5,18.1,14.4,0.0,101990.0,0.0
20170715,8.0,0.0,78.0,25.4,18.8,15.1,0.4,102190.0,0.0
20170716,7.0,1.4,128.0,26.9,20.9,16.3,0.4,102260.0,0.0
20170717,5.0,11.2,287.0,26.9,21.1,15.2,0.0,102300.0,0.0
20170718,6.0,7.3,233.0,22.7,21.9,16.9,4.4,101620.0,0.0
20170719,7.0,1.6,132.0,21.6,20.4,18.1,0.4,100610.0,0.0
20170720,6.0,3.0,161.0,22.8,19.5,17.4,0.0,100790.0,0.0
20170721,4.0,6.5,219.0,19.2,17.6,12.3,13.8,100840.0,0.0
20170722,7.0,3.1,162.0,20.6,16.3,13.4,9.6,100800.0,0.0
20170723,6.0,3.8,174.0,19.4,15.9,11.2,0.8,101140.0,0.0
20170724,7.0,0.2,88.0,22.9,16.8,14.1,0.0,101410.0,0.0
20170725,4.0,8.8,249.0,22.1,17.9,13.0,0.2,101570.0,0.0
20170726,6.0,0.6,102.0,22.2,18.3,14.5,1.6,100780.0,0.0
20170727,7.0,3.2,161.0,22.2,18.1,14.0,7.0,100670.0,0.0
20170728,7.0,1.2,118.0,20.4,17.9,13.7,1.2,100830.0,0.0
20170729,7.0,4.0,174.0,21.5,17.6,14.8,13.2,100760.0,0.0
20170730,7.0,5.3,195.0,22.7,18.1,14.6,0.0,100590.0,0.0
20170731,2.0,9.1,248.0,22.4,17.9,13.1,0.0,101140.0,0.0
20170801,5.0,6.3,208.0,19.3,17.4,12.5,0.8,101460.0,0.0
20170802,8.0,0.0,72.0,21.8,16.9,14.5,7.2,101190.0,0.0
20170803,7.0,3.3,158.0,22.9,18.6,15.5,0.0,100710.0,0.0
20170804,6.0,6.7,212.0,20.8,18.9,14.8,0.0,101130.0,0.0
20170805,4.0,8.7,238.0,22.8,17.7,14.6,0.4,101690.0,0.0
20170806,2.0,8.6,236.0,21.1,16.7,10.6,0.0,102190.0,0.0
20170807,7.0,0.7,99.0,17.0,17.1,13.1,0.2,101730.0,0.0
20170808,8.0,0.3,86.0,16.1,16.0,15.0,3.4,101150.0,0.0
20170809,8.0,0.0,69.0,21.0,14.6,13.0,19.6,101590.0,0.0
20170810,5.0,7.7,219.0,22.6,16.6,12.2,0.0,102320.0,0.0
20170811,3.0,8.5,229.0,22.5,16.2,9.9,0.0,101900.0,0.0
20170812,7.0,4.3,168.0,22.7,19.6,16.6,0.0,101590.0,0.0
20170813,2.0,12.4,274.0,23.5,17.5,12.3,0.0,102100.0,0.0
20170814,4.0,6.6,200.0,24.2,17.1,10.7,0.0,101720.0,0.0
20170815,5.0,7.8,215.0,23.6,19.7,15.2,0.0,101540.0,0.0
20170816,5.0,4.7,170.0,24.8,17.6,11.5,3.8,101880.0,0.0
20170817,5.0,4.8,171.0,20.3,20.1,15.4,3.8,101130.0,0.0
20170818,5.0,7.2,204.0,20.8,17.6,15.0,7.0,101110.0,0.0
20170819,4.0,9.0,225.0,21.5,16.8,12.7,0.0,101720.0,0.0
20170820,4.0,6.3,189.0,19.7,15.6,9.7,6.8,102320.0,0.0
20170821,8.0,0.0,63.0,23.1,16.6,13.6,0.0,102130.0,0.0
20170822,8.0,0.5,84.0,22.4,19.4,15.8,0.2,101860.0,0.0
20170823,5.0,1.4,106.0,21.5,19.1,15.9,0.0,101360.0,0.0
20170824,3.0,5.9,179.0,24.0,17.2,12.9,0.0,101700.0,0.0
20170825,2.0,11.6,246.0,24.7,18.2,12.5,0.0,101720.0,0.0
20170826,5.0,7.6,198.0,26.3,19.3,13.9,0.0,101620.0,0.0
20170827,3.0,9.3,217.0,27.7,21.1,15.9,0.0,101830.0,0.0
20170828,0.0,12.0,246.0,26.1,21.1,14.6,0.0,101740.0,0.0
20170829,5.0,3.6,140.0,15.1,21.2,16.4,0.2,101340.0,0.0
20170830,8.0,0.2,69.0,20.3,14.4,13.8,3.6,101340.0,0.0
20170831,2.0,8.9,207.0,21.9,14.6,8.8,1.6,101720.0,0.0
20170901,3.0,9.2,200.0,22.0,15.8,9.7,0.0,102150.0,0.0
20170902,1.0,9.8,205.0,18.1,16.0,10.0,0.0,102180.0,0.0
20170903,6.0,0.1,61.0,22.6,14.5,10.9,6.4,101330.0,0.0
20170904,8.0,0.9,83.0,21.3,17.9,13.2,0.2,101180.0,0.0
20170905,7.0,1.1,86.0,19.4,18.6,16.0,1.2,101380.0,0.0
20170906,5.0,5.0,144.0,19.9,15.3,11.3,0.0,101890.0,0.0
20170907,8.0,2.7,112.0,19.6,15.6,11.2,3.4,101400.0,0.0
20170908,6.0,2.3,104.0,18.6,17.1,14.5,3.6,100110.0,0.0
20170909,4.0,6.9,163.0,17.4,14.3,10.0,7.2,99790.0,0.0
20170910,6.0,2.6,107.0,19.8,13.0,8.6,0.8,99850.0,0.0
20170911,5.0,5.0,138.0,19.6,15.4,11.1,0.6,99430.0,0.0
20170912,4.0,7.6,166.0,19.0,14.9,10.3,2.6,100400.0,0.0
20170913,4.0,8.1,169.0,18.1,15.6,12.1,0.0,99900.0,0.0
20170914,4.0,5.6,141.0,16.8,13.0,7.9,0.0,100810.0,0.0
20170915,5.0,5.2,135.0,15.9,11.9,7.1,0.2,101310.0,0.0
20170916,7.0,2.8,104.0,17.3,12.1,8.2,0.2,101180.0,0.0
20170917,7.0,3.3,109.0,17.4,12.8,8.4,0.4,101380.0,0.0
20170918,6.0,3.3,108.0,16.3,13.2,9.1,3.6,101760.0,0.0
20170919,3.0,6.5,143.0,18.3,12.3,8.3,0.0,102140.0,0.0
20170920,6.0,1.0,72.0,18.0,13.8,9.2,0.0,101880.0,0.0
20170921,7.0,1.2,74.0,19.0,16.0,14.0,2.8,101570.0,0.0
20170922,2.0,8.7,160.0,19.5,12.6,6.2,0.0,102140.0,0.0
20170923,6.0,1.2,72.0,22.8,15.3,11.2,0.0,102160.0,0.0
20170924,5.0,7.7,148.0,18.2,16.8,10.8,6.4,101930.0,0.0
20170925,8.0,0.0,42.0,21.1,16.6,14.9,0.0,101960.0,0.0
20170926,5.0,3.7,103.0,20.9,17.5,13.9,0.0,102210.0,0.0
20170927,7.0,1.1,67.0,20.5,16.4,12.0,15.2,101940.0,0.0
20170928,6.0,4.5,110.0,18.9,17.8,15.0,1.8,101810.0,0.0
20170929,7.0,0.6,57.0,17.6,16.4,13.8,0.4,101600.0,0.0
20170930,7.0,2.4,83.0,18.4,14.2,10.9,2.0,101640.0,0.0
20171001,8.0,0.0,39.0,18.1,16.1,13.7,0.0,101090.0,0.0
20171002,7.0,3.8,97.0,17.3,15.9,13.8,0.0,101330.0,0.0
20171003,3.0,6.5,122.0,16.7,12.9,8.6,0.0,102270.0,0.0
20171004,7.0,1.1,61.0,17.4,12.8,8.9,0.6,102200.0,0.0
20171005,4.0,7.5,128.0,15.9,15.1,12.7,0.0,101760.0,0.0
20171006,4.0,8.0,130.0,17.3,12.1,8.2,0.0,102570.0,0.0
20171007,7.0,0.0,35.0,17.6,13.5,9.7,0.4,101820.0,0.0
20171008,6.0,2.9,80.0,17.7,14.1,10.6,0.0,102000.0,0.0
20171009,7.0,0.9,54.0,17.0,13.8,10.0,0.0,101890.0,0.0
20171010,7.0,0.5,47.0,17.3,13.8,10.6,0.0,101520.0,0.0
20171011,7.0,0.5,46.0,17.9,15.6,13.9,1.0,101140.0,0.0
20171012,6.0,5.5,100.0,19.6,13.3,8.8,0.0,101990.0,0.0
20171013,7.0,0.0,32.0,20.0,15.2,10.8,0.0,102210.0,0.0
20171014,6.0,0.3,40.0,20.2,17.9,15.7,0.0,102380.0,0.0
20171015,2.0,3.5,79.0,22.4,15.3,10.4,0.0,101820.0,0.0
20171016,5.0,2.5,68.0,15.0,17.0,11.6,0.0,101600.0,0.0
20171017,4.0,1.6,57.0,15.6,12.8,10.7,0.2,101880.0,0.0
20171018,8.0,0.0,29.0,17.1,13.4,11.2,1.2,101180.0,0.0
20171019,8.0,0.0,29.0,16.2,14.5,11.9,2.4,100380.0,0.0
20171020,7.0,2.3,62.0,16.3,14.1,12.0,2.2,100400.0,0.0
20171021,7.0,4.8,83.0,14.2,14.2,12.0,0.4,100230.0,0.0
20171022,6.0,4.5,79.0,17.0,11.7,9.2,0.0,101300.0,0.0
20171023,8.0,0.0,27.0,19.4,13.4,9.8,0.2,101770.0,0.0
20171024,8.0,0.2,32.0,18.8,16.1,12.9,0.2,101800.0,0.0
20171025,6.0,5.6,84.0,16.0,16.6,14.3,0.0,102040.0,0.0
20171026,7.0,0.0,25.0,15.3,12.1,8.2,0.4,102490.0,0.0
20171027,2.0,8.2,99.0,16.6,11.8,8.3,0.0,103270.0,0.0
20171028,2.0,3.0,61.0,13.9,10.8,5.1,0.0,102630.0,0.0
20171029,5.0,2.8,58.0,12.9,11.3,8.7,0.0,102320.0,0.0
20171030,2.0,7.7,92.0,13.6,8.0,3.1,0.0,103080.0,0.0
20171031,6.0,0.4,32.0,16.0,9.4,5.2,0.0,102620.0,0.0
20171101,5.0,1.5,44.0,12.4,11.7,7.4,0.2,101930.0,0.0
20171102,5.0,0.4,31.0,14.6,7.5,2.6,0.0,101600.0,0.0
20171103,4.0,3.9,62.0,13.5,10.2,5.9,4.2,101360.0,0.0
20171104,7.0,0.5,31.0,10.9,10.7,7.9,0.8,100500.0,0.0
20171105,2.0,4.9,67.0,12.1,6.8,2.8,0.0,101480.0,0.0
20171106,1.0,6.9,78.0,12.3,6.5,0.8,0.2,102500.0,0.0
20171107,8.0,0.0,21.0,9.9,8.1,3.8,5.4,101790.0,0.0
20171108,5.0,0.3,27.0,14.1,7.6,5.3,0.0,102260.0,0.0
20171109,7.0,1.0,34.0,13.3,7.6,1.1,0.0,102370.0,0.0
20171110,6.0,3.4,53.0,10.2,10.4,7.5,7.6,102000.0,0.0
20171111,8.0,0.5,28.0,8.7,8.5,6.8,3.0,101200.0,0.0
20171112,6.0,3.3,51.0,9.1,7.5,6.3,0.0,101250.0,0.0
20171113,4.0,3.3,50.0,11.5,5.3,1.5,0.2,102570.0,0.0
20171114,8.0,0.0,18.0,11.9,7.7,3.8,0.4,102400.0,0.0
20171115,8.0,0.0,18.0,14.8,10.4,9.0,0.0,102420.0,0.0
20171116,7.0,1.6,36.0,10.8,12.2,9.5,0.2,102350.0,0.0
20171117,3.0,5.8,61.0,9.1,5.7,0.6,0.0,102920.0,0.0
20171118,7.0,0.0,17.0,10.5,5.7,2.2,4.0,102310.0,0.0
20171119,4.0,3.5,47.0,12.7,6.8,3.0,1.2,102350.0,0.0
20171120,8.0,0.0,17.0,14.2,8.4,4.1,0.8,101590.0,0.0
20171121,8.0,0.1,19.0,15.9,12.3,10.4,0.0,101000.0,0.0
20171122,7.0,0.1,19.0,12.0,14.1,12.2,2.8,99790.0,0.0
20171123,6.0,5.4,55.0,7.6,10.2,8.3,0.0,99750.0,0.0
20171124,6.0,0.3,21.0,7.8,6.5,5.5,0.0,101060.0,0.0
20171125,3.0,6.1,57.0,10.1,3.2,-1.3,0.2,101650.0,0.0
20171126,2.0,5.3,52.0,10.2,5.5,1.0,2.4,102390.0,0.0
20171127,7.0,0.2,19.0,7.2,6.5,2.9,0.6,101370.0,0.0
20171128,4.0,4.1,45.0,6.2,4.8,2.5,0.0,100880.0,0.0
20171129,5.0,0.1,17.0,4.3,4.0,1.8,0.0,101070.0,0.0
20171130,4.0,4.2,45.0,7.2,1.9,-0.4,0.0,101240.0,0.0
20171201,6.0,3.5,39.0,7.5,4.0,0.8,0.0,102090.0,0.0
20171202,8.0,0.0,13.0,10.4,5.0,2.5,0.4,102710.0,0.0
20171203,8.0,0.0,13.0,10.0,6.7,3.0,0.2,102700.0,0.0
20171204,7.0,0.0,13.0,9.4,7.0,4.0,0.0,103330.0,0.0
20171205,8.0,0.0,13.0,11.6,8.1,6.8,0.0,103540.0,0.0
20171206,8.0,0.0,13.0,12.5,9.7,7.7,0.2,102730.0,0.0
20171207,5.0,0.9,22.0,4.6,10.8,9.0,2.8,101050.0,0.0
20171208,2.0,4.1,39.0,4.0,3.5,2.3,0.0,101580.0,0.0
20171209,3.0,3.7,37.0,2.6,1.3,-1.4,12.0,101510.0,0.0
20171210,8.0,0.0,12.0,3.5,1.3,0.0,11.2,98250.0,1.0
20171211,6.0,0.0,12.0,8.0,1.9,0.4,5.0,98530.0,0.0
20171212,3.0,4.4,40.0,9.7,2.3,-3.4,3.2,100720.0,0.0
20171213,7.0,0.1,14.0,6.9,3.9,-1.9,7.2,99660.0,0.0
20171214,2.0,4.0,38.0,5.7,4.8,2.6,1.4,99130.0,0.0
20171215,4.0,4.1,38.0,6.0,3.3,0.9,0.0,99870.0,0.0
20171216,3.0,2.2,29.0,9.5,3.0,0.0,0.2,101780.0,0.0
20171217,6.0,0.0,12.0,7.9,4.1,-1.3,3.2,102280.0,0.0
20171218,0.0,4.7,41.0,8.4,4.5,1.0,0.0,102900.0,0.0
20171219,5.0,2.9,32.0,11.0,3.0,-2.3,0.4,103510.0,0.0
20171220,8.0,0.0,12.0,12.0,6.0,0.9,0.0,103520.0,0.0
20171221,8.0,0.0,12.0,11.8,10.2,8.3,0.2,103550.0,0.0
20171222,8.0,0.0,12.0,9.8,10.3,8.9,0.0,103580.0,0.0
20171223,8.0,0.0,12.0,10.7,9.1,8.3,0.0,103370.0,0.0
20171224,8.0,0.0,12.0,11.0,9.3,8.0,0.2,102470.0,0.0
20171225,8.0,0.0,12.0,8.0,9.8,8.6,5.4,100760.0,0.0
20171226,5.0,2.3,29.0,3.5,5.8,3.5,10.4,99360.0,0.0
20171227,6.0,0.0,12.0,6.7,2.6,1.7,1.4,98780.0,0.0
20171228,0.0,5.4,44.0,12.5,2.9,-1.0,3.8,100350.0,0.0
20171229,6.0,1.0,22.0,14.4,5.1,-2.3,5.6,99790.0,0.0
20171230,8.0,0.5,18.0,11.6,9.7,5.0,4.6,99660.0,0.0
20171231,7.0,0.0,13.0,8.0,10.3,9.0,2.2,99490.0,0.0
20180101,6.0,0.2,16.0,12.3,6.7,5.4,0.0,99930.0,0.0
20180102,6.0,0.0,13.0,10.8,7.9,3.5,10.6,100520.0,0.0
20180103,6.0,1.3,25.0,12.9,8.2,5.7,8.2,99630.0,0.0
20180104,6.0,0.1,15.0,9.1,9.5,6.1,2.0,99470.0,0.0
20180105,6.0,2.3,31.0,5.8,7.2,5.3,0.2,99470.0,0.0
20180106,6.0,0.9,23.0,6.2,3.4,0.9,0.0,100980.0,0.0
20180107,2.0,4.8,44.0,5.1,3.5,0.9,0.0,102510.0,0.0
20180108,8.0,0.0,13.0,8.8,3.5,1.9,0.0,102130.0,0.0
20180109,8.0,0.0,14.0,10.4,6.3,3.9,0.4,100780.0,0.0
20180110,6.0,2.5,34.0,7.5,7.5,4.5,0.0,100480.0,0.0
20180111,8.0,0.0,14.0,7.3,5.0,2.6,0.2,101800.0,0.0
20180112,8.0,0.0,14.0,8.4,6.6,5.9,0.2,102570.0,0.0
20180113,8.0,0.5,21.0,9.0,6.8,5.3,0.0,102010.0,0.0
20180114,8.0,0.0,14.0,11.4,6.5,4.1,2.8,101810.0,0.0
20180115,6.0,0.8,24.0,8.3,7.8,4.3,2.4,99900.0,0.0
20180116,5.0,4.0,45.0,11.7,6.7,5.1,0.0,99520.0,0.0
20180117,3.0,5.3,52.0,9.5,6.8,2.0,0.4,100350.0,0.0
20180118,4.0,3.8,45.0,6.8,6.8,4.0,0.0,100020.0,0.0
20180119,1.0,5.4,54.0,4.8,3.4,0.0,1.4,100840.0,0.0
20180120,8.0,0.0,16.0,10.8,3.1,1.5,4.0,100360.0,0.0
20180121,8.0,0.0,16.0,10.8,5.9,1.0,13.6,101160.0,0.0
20180122,8.0,0.7,25.0,13.3,6.0,1.2,0.2,101220.0,0.0
20180123,8.0,0.0,17.0,13.3,10.2,7.2,0.2,101560.0,0.0
20180124,8.0,0.0,17.0,10.9,11.3,9.3,7.0,100740.0,0.0
20180125,2.0,5.1,57.0,8.7,8.6,6.3,0.0,100800.0,0.0
20180126,6.0,1.9,37.0,11.5,5.2,1.7,0.0,101890.0,0.0
20180127,7.0,0.0,18.0,13.4,7.2,3.0,0.8,102620.0,0.0
20180128,6.0,0.4,25.0,13.5,9.4,5.5,0.0,103030.0,0.0
20180129,6.0,0.8,29.0,10.3,11.8,10.2,0.4,102790.0,0.0
20180130,4.0,3.8,53.0,8.8,4.4,-1.5,0.6,102840.0,0.0
20180131,5.0,1.9,40.0,7.5,5.0,1.1,2.4,100550.0,0.0
20180201,6.0,3.5,52.0,8.0,4.9,2.3,0.0,100220.0,0.0
20180202,6.0,2.3,44.0,4.1,5.8,3.7,0.4,101090.0,0.0
20180203,8.0,0.0,20.0,5.7,3.8,3.4,5.4,100810.0,0.0
20180204,6.0,1.1,35.0,4.9,4.0,2.2,0.0,102410.0,0.0
20180205,6.0,2.3,47.0,3.9,2.8,0.6,0.0,102630.0,0.0
20180206,6.0,3.5,56.0,6.2,2.5,1.2,0.0,101830.0,0.0
20180207,6.0,4.6,65.0,7.7,3.0,-0.3,0.0,102040.0,0.0
20180208,5.0,1.6,43.0,6.0,2.6,-2.4,5.4,101790.0,0.0
20180209,6.0,1.1,38.0,10.0,3.0,0.0,0.0,101060.0,0.0
20180210,6.0,0.0,23.0,7.6,4.1,-1.8,3.4,101130.0,0.0
20180211,2.0,5.8,77.0,7.5,4.8,2.1,0.0,100400.0,0.0
20180212,2.0,5.7,78.0,5.9,3.1,-1.2,0.2,101430.0,0.0
20180213,7.0,0.0,24.0,8.3,3.8,1.6,2.4,100250.0,0.0
20180214,7.0,0.5,34.0,10.2,3.4,-1.6,5.0,100490.0,0.0
20180215,2.0,5.2,78.0,10.5,5.9,1.6,0.0,100800.0,0.0
20180216,2.0,7.5,95.0,10.9,5.2,-0.1,0.0,102410.0,0.0
20180217,5.0,7.3,95.0,10.6,6.3,1.7,0.0,102240.0,0.0
20180218,6.0,1.3,47.0,11.4,6.0,1.5,1.0,102190.0,0.0
20180219,8.0,0.0,27.0,9.8,8.4,5.4,1.4,101720.0,0.0
20180220,8.0,0.8,42.0,7.0,8.6,7.3,0.6,102050.0,0.0
20180221,7.0,1.7,53.0,5.8,4.7,2.4,0.0,102690.0,0.0
20180222,4.0,3.6,73.0,4.7,3.7,1.6,0.0,102420.0,0.0
20180223,6.0,0.4,38.0,6.5,1.9,-0.8,0.0,102140.0,0.0
20180224,1.0,8.9,116.0,5.0,2.4,-1.7,0.0,102180.0,0.0
20180225,2.0,9.5,122.0,2.6,2.1,-0.7,0.4,102780.0,0.0
20180226,6.0,3.1,72.0,1.4,0.8,-0.9,0.4,103070.0,0.0
20180227,4.0,5.4,94.0,-1.2,-1.2,-3.8,1.0,102440.0,0.0
20180228,6.0,5.3,94.0,0.3,-3.3,-5.4,2.0,101630.0,1.0
20180301,8.0,0.0,35.0,1.7,-2.4,-5.1,0.0,100120.0,0.0
20180302,8.0,0.0,35.0,7.0,-1.0,-3.7,0.4,99280.0,0.0
20180303,8.0,0.0,36.0,9.9,2.8,-1.5,0.8,99210.0,0.0
20180304,7.0,0.6,52.0,10.7,5.8,1.6,0.2,98980.0,0.0
20180305,6.0,1.4,65.0,10.3,7.3,3.9,1.2,98840.0,0.0
20180306,7.0,1.2,63.0,11.2,7.7,5.1,3.8,98810.0,0.0
20180307,5.0,4.4,104.0,11.0,7.9,4.6,1.6,99430.0,0.0
20180308,5.0,6.7,129.0,11.3,7.5,4.1,0.0,99660.0,0.0
